grid,modality,embedding,discriminability
"('kmeans', 'maximum', '0.08', 'partcorr', '77', '6')",func,ASE,0.8619298666027638
"('triple', 'maximum', '0', 'corr', '180', '3')",func,ASE,0.8722385861561119
"('triple', 'maximum', '0', 'corr', '180', '0')",func,ASE,0.8598659533911333
"('triple', 'maximum', '0', 'corr', '180', '6')",func,ASE,0.8729411266566256
"('kmeans', 'maximum', '0', 'corr', '180', '3')",func,ASE,0.8906773732396509
"('kmeans', 'maximum', '0', 'corr', '180', '0')",func,ASE,0.8668671281793452
"('kmeans', 'maximum', '0', 'corr', '180', '6')",func,ASE,0.9072250712250712
"('triple', 'maximum', '0', 'corr', '135', '3')",func,ASE,0.8622476131853476
"('triple', 'maximum', '0', 'corr', '135', '0')",func,ASE,0.8531087043722422
"('triple', 'maximum', '0', 'corr', '135', '6')",func,ASE,0.8804477063763299
"('kmeans', 'maximum', '0', 'corr', '135', '3')",func,ASE,0.885545447476868
"('kmeans', 'maximum', '0', 'corr', '135', '0')",func,ASE,0.8562379275082377
"('kmeans', 'maximum', '0', 'corr', '135', '6')",func,ASE,0.8955128205128206
"('triple', 'maximum', '0', 'corr', '228', '3')",func,ASE,0.8680451752200631
"('triple', 'maximum', '0', 'corr', '228', '0')",func,ASE,0.8593701129175364
"('triple', 'maximum', '0', 'corr', '228', '6')",func,ASE,0.8652836285994575
"('kmeans', 'maximum', '0', 'corr', '228', '3')",func,ASE,0.8829144572770636
"('kmeans', 'maximum', '0', 'corr', '228', '0')",func,ASE,0.864186513838486
"('kmeans', 'maximum', '0', 'corr', '228', '6')",func,ASE,0.8904943720517491
"('triple', 'maximum', '0', 'corr', '77', '3')",func,ASE,0.873082900005977
"('triple', 'maximum', '0', 'corr', '77', '0')",func,ASE,0.8498080019819151
"('triple', 'maximum', '0', 'corr', '77', '6')",func,ASE,0.8909800530585115
"('kmeans', 'maximum', '0', 'corr', '77', '3')",func,ASE,0.8808078003023851
"('kmeans', 'maximum', '0', 'corr', '77', '0')",func,ASE,0.8566614588119963
"('kmeans', 'maximum', '0', 'corr', '77', '6')",func,ASE,0.8910283287641777
"('triple', 'maximum', '0', 'cov', '180', '3')",func,ASE,0.8730970299304878
"('triple', 'maximum', '0', 'cov', '180', '0')",func,ASE,0.8500934350396717
"('triple', 'maximum', '0', 'cov', '180', '6')",func,ASE,0.8734234565180123
"('kmeans', 'maximum', '0', 'cov', '180', '3')",func,ASE,0.8794150213364187
"('kmeans', 'maximum', '0', 'cov', '180', '0')",func,ASE,0.8561995261842121
"('kmeans', 'maximum', '0', 'cov', '180', '6')",func,ASE,0.9017322699596948
"('triple', 'maximum', '0', 'cov', '135', '3')",func,ASE,0.8581275355468904
"('triple', 'maximum', '0', 'cov', '135', '0')",func,ASE,0.8423086301652505
"('triple', 'maximum', '0', 'cov', '135', '6')",func,ASE,0.8695322432435834
"('kmeans', 'maximum', '0', 'cov', '135', '3')",func,ASE,0.8825494640411768
"('kmeans', 'maximum', '0', 'cov', '135', '0')",func,ASE,0.8461697801742545
"('kmeans', 'maximum', '0', 'cov', '135', '6')",func,ASE,0.8875696645480818
"('triple', 'maximum', '0', 'cov', '228', '3')",func,ASE,0.8604262336007147
"('triple', 'maximum', '0', 'cov', '228', '0')",func,ASE,0.8549635438690912
"('triple', 'maximum', '0', 'cov', '228', '6')",func,ASE,0.8635948995577766
"('kmeans', 'maximum', '0', 'cov', '228', '3')",func,ASE,0.8805850118760403
"('kmeans', 'maximum', '0', 'cov', '228', '0')",func,ASE,0.861080826435157
"('kmeans', 'maximum', '0', 'cov', '228', '6')",func,ASE,0.8860802565256006
"('triple', 'maximum', '0', 'cov', '77', '3')",func,ASE,0.8691016894968906
"('triple', 'maximum', '0', 'cov', '77', '0')",func,ASE,0.8442825198550391
"('triple', 'maximum', '0', 'cov', '77', '6')",func,ASE,0.8883444561526752
"('kmeans', 'maximum', '0', 'cov', '77', '3')",func,ASE,0.8814064216074268
"('kmeans', 'maximum', '0', 'cov', '77', '0')",func,ASE,0.8536973222666864
"('kmeans', 'maximum', '0', 'cov', '77', '6')",func,ASE,0.8851221349636061
"('triple', 'maximum', '0', 'partcorr', '180', '3')",func,ASE,0.8772221299219138
"('triple', 'maximum', '0', 'partcorr', '180', '0')",func,ASE,0.8685743967511924
"('triple', 'maximum', '0', 'partcorr', '180', '6')",func,ASE,0.8735381321034426
"('kmeans', 'maximum', '0', 'partcorr', '180', '3')",func,ASE,0.8734522105080481
"('kmeans', 'maximum', '0', 'partcorr', '180', '0')",func,ASE,0.8546110212776878
"('kmeans', 'maximum', '0', 'partcorr', '180', '6')",func,ASE,0.8676129128904202
"('triple', 'maximum', '0', 'partcorr', '135', '3')",func,ASE,0.865883675407485
"('triple', 'maximum', '0', 'partcorr', '135', '0')",func,ASE,0.8613380228424478
"('triple', 'maximum', '0', 'partcorr', '135', '6')",func,ASE,0.8708133746595286
"('kmeans', 'maximum', '0', 'partcorr', '135', '3')",func,ASE,0.8704113632171186
"('kmeans', 'maximum', '0', 'partcorr', '135', '0')",func,ASE,0.8519691126398443
"('kmeans', 'maximum', '0', 'partcorr', '135', '6')",func,ASE,0.8788796794467872
"('triple', 'maximum', '0', 'partcorr', '228', '3')",func,ASE,0.8761906158931332
"('triple', 'maximum', '0', 'partcorr', '228', '0')",func,ASE,0.88089656769115
"('triple', 'maximum', '0', 'partcorr', '228', '6')",func,ASE,0.8564542124542125
"('kmeans', 'maximum', '0', 'partcorr', '228', '3')",func,ASE,0.8779310758268675
"('kmeans', 'maximum', '0', 'partcorr', '228', '0')",func,ASE,0.8663387098127039
"('kmeans', 'maximum', '0', 'partcorr', '228', '6')",func,ASE,0.8727024827024826
"('triple', 'maximum', '0', 'partcorr', '77', '3')",func,ASE,0.8504901960784313
"('triple', 'maximum', '0', 'partcorr', '77', '0')",func,ASE,0.7912113863229697
"('triple', 'maximum', '0', 'partcorr', '77', '6')",func,ASE,0.8978999284066502
"('kmeans', 'maximum', '0', 'partcorr', '77', '3')",func,ASE,0.866955567557373
"('kmeans', 'maximum', '0', 'partcorr', '77', '0')",func,ASE,0.8422430216908745
"('kmeans', 'maximum', '0', 'partcorr', '77', '6')",func,ASE,0.8766313052027338
"('triple', 'maximum', '0.028', 'corr', '180', '3')",func,ASE,0.874977401235607
"('triple', 'maximum', '0.028', 'corr', '180', '0')",func,ASE,0.855854457350184
"('triple', 'maximum', '0.028', 'corr', '180', '6')",func,ASE,0.8721737726098191
"('kmeans', 'maximum', '0.028', 'corr', '180', '3')",func,ASE,0.8868160566878516
"('kmeans', 'maximum', '0.028', 'corr', '180', '0')",func,ASE,0.8607000097494395
"('kmeans', 'maximum', '0.028', 'corr', '180', '6')",func,ASE,0.899527307352241
"('triple', 'maximum', '0.028', 'corr', '135', '3')",func,ASE,0.8531300003902744
"('triple', 'maximum', '0.028', 'corr', '135', '0')",func,ASE,0.838789141921133
"('triple', 'maximum', '0.028', 'corr', '135', '6')",func,ASE,0.8762595911033412
"('kmeans', 'maximum', '0.028', 'corr', '135', '3')",func,ASE,0.8772871733160542
"('kmeans', 'maximum', '0.028', 'corr', '135', '0')",func,ASE,0.8431335689400206
"('kmeans', 'maximum', '0.028', 'corr', '135', '6')",func,ASE,0.8930963505979604
"('triple', 'maximum', '0.028', 'corr', '228', '3')",func,ASE,0.8640475648611743
"('triple', 'maximum', '0.028', 'corr', '228', '0')",func,ASE,0.8556526233517385
"('triple', 'maximum', '0.028', 'corr', '228', '6')",func,ASE,0.8692332775238131
"('kmeans', 'maximum', '0.028', 'corr', '228', '3')",func,ASE,0.8785678578831218
"('kmeans', 'maximum', '0.028', 'corr', '228', '0')",func,ASE,0.861454086397568
"('kmeans', 'maximum', '0.028', 'corr', '228', '6')",func,ASE,0.8907179487179487
"('triple', 'maximum', '0.028', 'corr', '77', '3')",func,ASE,0.8660726233905266
"('triple', 'maximum', '0.028', 'corr', '77', '0')",func,ASE,0.8501847369836426
"('triple', 'maximum', '0.028', 'corr', '77', '6')",func,ASE,0.8881355647410694
"('kmeans', 'maximum', '0.028', 'corr', '77', '3')",func,ASE,0.8732852754205067
"('kmeans', 'maximum', '0.028', 'corr', '77', '0')",func,ASE,0.8455023608869762
"('kmeans', 'maximum', '0.028', 'corr', '77', '6')",func,ASE,0.8853519166019167
"('triple', 'maximum', '0.028', 'cov', '180', '3')",func,ASE,0.8806945635941918
"('triple', 'maximum', '0.028', 'cov', '180', '0')",func,ASE,0.8532387057387057
"('triple', 'maximum', '0.028', 'cov', '180', '6')",func,ASE,0.8699234679626837
"('kmeans', 'maximum', '0.028', 'cov', '180', '3')",func,ASE,0.8833654994945318
"('kmeans', 'maximum', '0.028', 'cov', '180', '0')",func,ASE,0.8601314924391846
"('kmeans', 'maximum', '0.028', 'cov', '180', '6')",func,ASE,0.9004668725227608
"('triple', 'maximum', '0.028', 'cov', '135', '3')",func,ASE,0.8562513028976444
"('triple', 'maximum', '0.028', 'cov', '135', '0')",func,ASE,0.8412689218412109
"('triple', 'maximum', '0.028', 'cov', '135', '6')",func,ASE,0.8720504199610828
"('kmeans', 'maximum', '0.028', 'cov', '135', '3')",func,ASE,0.8783752567536351
"('kmeans', 'maximum', '0.028', 'cov', '135', '0')",func,ASE,0.8455903767014878
"('kmeans', 'maximum', '0.028', 'cov', '135', '6')",func,ASE,0.8912995123144766
"('triple', 'maximum', '0.028', 'cov', '228', '3')",func,ASE,0.8694337118994654
"('triple', 'maximum', '0.028', 'cov', '228', '0')",func,ASE,0.857927398016485
"('triple', 'maximum', '0.028', 'cov', '228', '6')",func,ASE,0.8681666012081768
"('kmeans', 'maximum', '0.028', 'cov', '228', '3')",func,ASE,0.8764492753623189
"('kmeans', 'maximum', '0.028', 'cov', '228', '0')",func,ASE,0.8568231801540129
"('kmeans', 'maximum', '0.028', 'cov', '228', '6')",func,ASE,0.8912377503316877
"('triple', 'maximum', '0.028', 'cov', '77', '3')",func,ASE,0.8657246198398463
"('triple', 'maximum', '0.028', 'cov', '77', '0')",func,ASE,0.846847634705752
"('triple', 'maximum', '0.028', 'cov', '77', '6')",func,ASE,0.8873800974392692
"('kmeans', 'maximum', '0.028', 'cov', '77', '3')",func,ASE,0.8811892656400503
"('kmeans', 'maximum', '0.028', 'cov', '77', '0')",func,ASE,0.8489494301994304
"('kmeans', 'maximum', '0.028', 'cov', '77', '6')",func,ASE,0.8891281391281391
"('triple', 'maximum', '0.028', 'partcorr', '180', '3')",func,ASE,0.8754062177139101
"('triple', 'maximum', '0.028', 'partcorr', '180', '0')",func,ASE,0.8671287164876907
"('triple', 'maximum', '0.028', 'partcorr', '180', '6')",func,ASE,0.877716790850193
"('kmeans', 'maximum', '0.028', 'partcorr', '180', '3')",func,ASE,0.8792713194553685
"('kmeans', 'maximum', '0.028', 'partcorr', '180', '0')",func,ASE,0.8464323637439728
"('kmeans', 'maximum', '0.028', 'partcorr', '180', '6')",func,ASE,0.8715729783037476
"('triple', 'maximum', '0.028', 'partcorr', '135', '3')",func,ASE,0.8550230257547331
"('triple', 'maximum', '0.028', 'partcorr', '135', '0')",func,ASE,0.8577324455777495
"('triple', 'maximum', '0.028', 'partcorr', '135', '6')",func,ASE,0.8685219278351434
"('kmeans', 'maximum', '0.028', 'partcorr', '135', '3')",func,ASE,0.8559182822597456
"('kmeans', 'maximum', '0.028', 'partcorr', '135', '0')",func,ASE,0.8453696360912856
"('kmeans', 'maximum', '0.028', 'partcorr', '135', '6')",func,ASE,0.8761321002700314
"('triple', 'maximum', '0.028', 'partcorr', '228', '3')",func,ASE,0.8715024997807209
"('triple', 'maximum', '0.028', 'partcorr', '228', '0')",func,ASE,0.8846106415473785
"('triple', 'maximum', '0.028', 'partcorr', '228', '6')",func,ASE,0.8625575628763728
"('kmeans', 'maximum', '0.028', 'partcorr', '228', '3')",func,ASE,0.8791836017863416
"('kmeans', 'maximum', '0.028', 'partcorr', '228', '0')",func,ASE,0.8760643520530527
"('kmeans', 'maximum', '0.028', 'partcorr', '228', '6')",func,ASE,0.8732206507991261
"('triple', 'maximum', '0.028', 'partcorr', '77', '3')",func,ASE,0.8494301994301995
"('triple', 'maximum', '0.028', 'partcorr', '77', '0')",func,ASE,0.7865077498105021
"('triple', 'maximum', '0.028', 'partcorr', '77', '6')",func,ASE,0.8794386072551577
"('kmeans', 'maximum', '0.028', 'partcorr', '77', '3')",func,ASE,0.8559769705603039
"('kmeans', 'maximum', '0.028', 'partcorr', '77', '0')",func,ASE,0.8388145670754367
"('kmeans', 'maximum', '0.028', 'partcorr', '77', '6')",func,ASE,0.8667991413089453
